outputDesJS,12,1,22,13,28,19,20,24,21,3,8,16,17,18,10,14,7,6,5,30,29,27,15,9,4,23,2,31,26,25,11,
450,7,14,13,13,13,10,15,15,13,17,9,21,14,10,35,23,11,12,12,18,19,9,18,9,9,17,17,13,17,15,12,
473,7,14,13,14,13,11,17,16,13,18,9,22,14,10,36,26,12,13,12,18,19,11,20,10,11,17,17,15,18,15,12,
489,7,14,13,14,13,13,17,17,13,18,9,22,15,10,36,26,13,13,14,18,21,11,20,11,11,17,17,19,18,16,13,
517,7,15,14,14,17,13,20,17,15,19,10,23,16,11,36,27,13,13,17,19,21,11,21,11,13,18,19,19,18,16,14,
537,9,15,14,15,17,14,21,18,16,20,10,24,18,12,36,28,14,13,19,19,21,11,21,11,14,18,20,20,19,16,14,
567,10,16,15,16,17,16,22,19,17,21,13,24,19,12,36,30,15,16,20,19,21,12,21,12,14,20,20,21,22,17,14,
595,12,16,17,16,18,17,23,20,17,24,13,24,20,12,38,33,15,17,21,21,21,13,21,13,14,21,22,22,22,18,14,
631,13,17,19,18,20,18,23,22,19,27,16,24,23,13,38,34,15,19,22,21,22,14,22,13,16,21,22,22,25,19,14,
663,13,17,19,19,21,19,24,23,20,27,16,26,25,14,39,35,17,20,23,22,22,17,25,15,18,21,23,24,25,19,15,
712,14,18,20,19,23,20,29,23,22,28,16,28,27,15,41,37,17,21,23,24,24,19,31,16,19,21,27,26,28,20,16,
745,15,23,22,21,23,21,30,26,22,29,16,29,29,15,41,38,19,23,24,26,25,19,32,16,19,21,29,26,29,21,16,
780,16,24,25,22,23,21,32,28,22,30,17,29,29,16,41,39,19,25,25,26,25,20,34,18,20,23,32,29,30,22,18,
812,19,24,27,22,24,22,33,29,23,31,18,29,29,16,43,40,19,26,25,30,27,20,35,19,20,25,33,30,30,25,19,
843,19,27,27,22,24,25,33,30,23,31,21,29,31,17,44,41,21,27,27,31,28,20,35,20,21,26,34,31,30,27,21,
874,20,27,27,22,27,25,33,31,24,32,24,29,31,17,44,41,21,29,28,36,28,21,36,21,21,32,34,31,31,30,21,
919,23,28,28,23,30,31,34,31,25,34,24,30,31,18,46,42,23,30,30,37,31,23,36,23,22,32,36,31,32,31,24,
956,24,31,29,25,31,31,36,32,28,34,25,31,33,19,46,42,25,30,30,37,34,25,36,26,23,33,36,33,34,32,25,
995,25,32,33,26,33,32,38,35,29,34,27,32,33,19,48,47,27,33,31,37,34,25,36,28,23,34,36,34,36,32,26,
1029,25,34,35,27,33,32,38,37,29,34,29,34,34,20,49,48,27,34,33,40,35,27,38,29,25,35,36,35,36,32,29,
1062,27,35,36,28,34,35,38,37,30,34,30,35,35,22,49,50,27,35,35,41,37,28,39,29,26,35,37,35,37,36,30,
